,product_name,product_index,product_type,median_rates,mean_rates
1248,iPhone 11 Pro 5.8 inch 水印設計9H鋼化玻璃 四角氣墊 背蓋式防撞耐震手機殼 長髮公主 ( DGT19A08RPZ),H5087001_S_DGT19A08RPZ,smartphone,0.0,0.0
1249,iPhone 11 6.1 inch inch 9H鋼化玻璃 四角氣墊 背蓋式防撞耐震手機殼 米奇 黑( DGT19B01MKY),H5087001_S_DGT19B01MKY,smartphone,0.0,0.0
1250,iPhone 11 6.1 inch 9H鋼化玻璃 四角氣墊 背蓋式防撞耐震手機殼 米奇米妮 (DGT19B02MKY),H5087001_S_DGT19B02MKY,smartphone,0.0,0.0
1251,iPhone 11 6.1 inch 9H鋼化玻璃 四角氣墊 背蓋式防撞耐震手機殼 米奇 彩 (DGT19B03MKY),H5087001_S_DGT19B03MKY,smartphone,0.0,0.0
1252,iPhone 11 6.1 inch 9H鋼化玻璃 四角氣墊 背蓋式防撞耐震手機殼 米妮 (DGT19B04MNE),H5087001_S_DGT19B04MNE,smartphone,0.0,0.0
1253,iPhone 11 6.1 inch 9H鋼化玻璃 四角氣墊 背蓋式防撞耐震手機殼 美人魚 (DGT19B05ARL),H5087001_S_DGT19B05ARL,smartphone,0.0,0.0
1254,iPhone 11 6.1 inch 9H鋼化玻璃 四角氣墊 背蓋式防撞耐震手機殼 茉莉 (DGT19B06JSM),H5087001_S_DGT19B06JSM,smartphone,0.0,0.0
1255,iPhone 11 6.1 inch 水印效果9H鋼化玻璃 四角氣墊 背蓋式防撞耐震手機殼 美人魚 (DGT19B07ARL),H5087001_S_DGT19B07ARL,smartphone,0.0,0.0
1256,iPhone 11 6.1 inch 水印效果9H鋼化玻璃 四角氣墊 背蓋式防撞耐震手機殼 長髮公主 (DGT19B08RPZ),H5087001_S_DGT19B08RPZ,smartphone,0.0,0.0
1257,iPhone 11 Pro Max 6.5 inch Line Friends 空壓氣墊保護軟殼 野餐熊大 (case9193),H5087001_S_case9193,smartphone,0.0,0.0
1258,iPhone 11 Pro 5.8 inch Line Friends 空壓氣墊保護軟殼 野餐熊大 (case9117),H5087001_S_case9117,smartphone,0.0,0.0
1259,iPhone 11 Pro Max 6.5 inch Line Friends 空壓氣墊保護軟殼 野餐伙伴 (case9223),H5087001_S_case9223,smartphone,0.0,0.0
1260,iPhone 11 6.1 inch 9H鋼化玻璃 四角氣墊 背蓋式防刮防撞手機殼 復仇者聯盟(DGT19B11MVL),H5087001_S_DGT19B11MVL,smartphone,0.0,0.0
1261,iPhone 11 6.1 inch 9H鋼化玻璃 四角氣墊 背蓋式防刮防撞手機殼 懷舊茶色 復仇者聯盟(DGT19B13AVG),H5087001_S_DGT19B13AVG,smartphone,0.0,0.0
1262,iPhone 11 6.1 inch 9H鋼化玻璃 四角氣墊 背蓋式防刮防撞手機殼 鐵甲奇俠Tony Stark(DGT19B14IRM),H5087001_S_DGT19B14IRM,smartphone,0.0,0.0
1263,iPhone 11 6.1 inch 9H鋼化玻璃 四角氣墊 背蓋式防刮防撞手機殼 美國隊長(DGT19B15CTA),H5087001_S_DGT19B15CTA,smartphone,0.0,0.0
1264,iPhone 11 6.1 inch 9H鋼化玻璃 四角氣墊 背蓋式防刮防撞手機殼 美國隊長(DGT19B16CTA),H5087001_S_DGT19B16CTA,smartphone,0.0,0.0
1265,iPhone 11 6.1 inch 9H鋼化玻璃 四角氣墊 背蓋式防刮防撞手機殼 蜘蛛俠(DGT19B17SPM),H5087001_S_DGT19B17SPM,smartphone,0.0,0.0
1266,iPhone 11 6.1 inch 防撞耐震減重設計 背蓋式保護殼 復仇者聯盟(DPT19B10AVG),H5087001_S_DPT19B10AVG,smartphone,0.0,0.0
1267,iPhone 11 6.1 inch 防撞耐震減重設計 背蓋式保護殼 鐵甲奇俠(DPT19B11IRM),H5087001_S_DPT19B11IRM,smartphone,0.0,0.0
1268,iPhone 11 6.1 inch 防撞耐震減重設計 背蓋式保護殼 復仇者聯盟(DPT19B12AVG),H5087001_S_DPT19B12AVG,smartphone,0.0,0.0
1269,iPhone 11 6.1 inch 防撞耐震減重設計 背蓋式保護殼 Marvel隊長Goose貓(DPT19B13CTM),H5087001_S_DPT19B13CTM,smartphone,0.0,0.0
1270,iPhone 11 6.1 inch 9H鋼化玻璃 四角氣墊 背蓋式防刮防撞手機殼 復仇者聯盟(DGT19B12AVG),H5087001_S_DGT19B12AVG,smartphone,0.0,0.0
1271,iPhone 11 Pro 5.8 inch 9H鋼化玻璃 四角氣墊 背蓋式防刮防撞手機殼 復仇者聯盟(DGT19A10MVL),H5087001_S_DGT19A10MVL,smartphone,0.0,0.0
1272,iPhone 11 Pro 5.8 inch 9H鋼化玻璃 四角氣墊 背蓋式防刮防撞手機殼 復仇者聯盟(DGT19A11MVL),H5087001_S_DGT19A11MVL,smartphone,0.0,0.0
1273,iPhone 11 Pro 5.8 inch 9H鋼化玻璃 四角氣墊 背蓋式防刮防撞手機殼 復仇者聯盟(DGT19A12AVG),H5087001_S_DGT19A12AVG,smartphone,0.0,0.0
1274,iPhone 11 Pro 5.8 inch 9H鋼化玻璃 四角氣墊 背蓋式防刮防撞手機殼 茶色 復仇者聯盟(DGT19A13AVG),H5087001_S_DGT19A13AVG,smartphone,0.0,0.0
1275,iPhone 11 Pro 5.8 inch 9H鋼化玻璃 四角氣墊 背蓋式防刮防撞手機殼 鐵甲奇俠 Tony Stark (DGT19A14IRM),H5087001_S_DGT19A14IRM,smartphone,0.0,0.0
1276,iPhone 11 Pro 5.8 inch 9H鋼化玻璃 四角氣墊 背蓋式防刮防撞手機殼 美國隊長 (DGT19A15CTA),H5087001_S_DGT19A15CTA,smartphone,0.0,0.0
1277,iPhone 11 Pro 5.8 inch 9H鋼化玻璃 四角氣墊 背蓋式防刮防撞手機殼 美國隊長 (DGT19A16CTA),H5087001_S_DGT19A16CTA,smartphone,0.0,0.0
1278,iPhone 11 Pro 5.8 inch 9H鋼化玻璃 四角氣墊 背蓋式防刮防撞手機殼 蜘蛛俠 (DGT19A17SPM),H5087001_S_DGT19A17SPM,smartphone,0.0,0.0
1279,iPhone 11 Pro 5.8 inch 防撞耐震減重設計 背蓋式保護殼 復仇者聯盟(DPT19A10AVG),H5087001_S_DPT19A10AVG,smartphone,0.0,0.0
1280,iPhone 11 Pro 5.8 inch 防撞耐震減重設計 背蓋式保護殼 復仇者聯盟鐵甲奇俠(DPT19A11IRM),H5087001_S_DPT19A11IRM,smartphone,0.0,0.0
1281,iPhone 11 Pro 5.8 inch 防撞耐震減重設計 背蓋式保護殼 復仇者聯盟(DPT19A12AVG),H5087001_S_DPT19A12AVG,smartphone,0.0,0.0
1282,iPhone 11 Pro 5.8 inch 防撞耐震減重設計 背蓋式保護殼 Marvel 隊長 Goose貓(DPT19A13CTM),H5087001_S_DPT19A13CTM,smartphone,0.0,0.0
1283,美國康寧授權 iPhone 11 Pro Max / Xs Max 6.5 inch 3D隱形滿版玻璃保護貼(AGBC),H5087001_S_hoda4481,smartphone,0.0,0.0
1284,iPhone 11 6.1 inch 柔石微重 軍規防摔 保護殼 (綠),H5087001_S_hoda4832,smartphone,0.0,0.0
1285,iPhone 11 6.1 inch 柔石微重 軍規防摔 保護殼 (藍),H5087001_S_hoda4856,smartphone,0.0,0.0
1286,iPhone 11 Pro 5.8 inch Line Friends 空壓氣墊保護軟殼 野餐伙伴 (case9148),H5087001_S_case9148,smartphone,0.0,0.0
1287,iPhone 11 Pro Max 6.5 inch 9H鋼化玻璃 四角氣墊 背蓋式防刮防撞手機殼 Marvel 白( DGT19C10MVL),H5087001_S_DGT19C10MVL,smartphone,0.0,0.0
1288,iPhone 11 Pro Max 6.5 inch 9H鋼化玻璃 四角氣墊 背蓋式防刮防撞手機殼 Marvel 紅( DGT19C11MVL),H5087001_S_DGT19C11MVL,smartphone,0.0,0.0
1289,iPhone 11 Pro Max 6.5 inch 9H鋼化玻璃 四角氣墊 背蓋式防刮防撞手機殼 Marvel 復仇者聯盟(DGT19C12AVG),H5087001_S_DGT19C12AVG,smartphone,0.0,0.0
1290,iPhone 11 Pro Max 6.5 inch 9H鋼化玻璃 四角氣墊 背蓋式防刮防撞手機殼 Marvel 懷舊茶色 復仇者聯盟( DGT19C13AVG),H5087001_S_DGT19C13AVG,smartphone,0.0,0.0
1291,iPhone 11 Pro Max 6.5 inch 9H鋼化玻璃 四角氣墊 背蓋式防刮防撞手機殼 Marvel Tony Stark( DGT19C14IRM),H5087001_S_DGT19C14IRM,smartphone,0.0,0.0
1292,iPhone 11 Pro Max 6.5 inch 9H鋼化玻璃 四角氣墊 背蓋式防刮防撞手機殼 Marvel 美國隊長( DGT19C15CTA),H5087001_S_DGT19C15CTA,smartphone,0.0,0.0
1293,iPhone 11 Pro Max 6.5 inch 9H鋼化玻璃 四角氣墊 背蓋式防刮防撞手機殼 Marvel 美國隊長( DGT19C16CTA),H5087001_S_DGT19C16CTA,smartphone,0.0,0.0
1294,iPhone 11 Pro Max 6.5 inch 9H鋼化玻璃 四角氣墊 背蓋式防刮防撞手機殼 Marvel 蜘蛛俠(DGT19C17SPM),H5087001_S_DGT19C17SPM,smartphone,0.0,0.0
1295,iphone 11 Pro Max 6.5 inch 防撞耐震減重設計 背蓋式保護殼 (DPT19C10AVG) 復仇者聯盟,H5087001_S_DPT19C10AVG,smartphone,0.0,0.0
1296,iphone 11 Pro Max 6.5 inch 防撞耐震減重設計 背蓋式保護殼 (DPT19C11IRM) 鐵甲奇俠,H5087001_S_DPT19C11IRM,smartphone,0.0,0.0
1297,iphone 11 Pro Max 6.5 inch 防撞耐震減重設計 背蓋式保護殼 (DPT19C12AVG) 復仇者聯盟,H5087001_S_DPT19C12AVG,smartphone,0.0,0.0
1298,iphone 11 Pro Max 6.5 inch 防撞耐震減重設計 背蓋式保護殼 (DPT19C13CTM) Marvel隊長Goose貓,H5087001_S_DPT19C13CTM,smartphone,0.0,0.0
1299,iPhone 11 6.1 inch 9H鋼化玻璃 四角氣墊 背蓋式防刮防撞手機殼 復仇者聯盟(DGT19B10MVL),H5087001_S_DGT19B10MVL,smartphone,0.0,0.0
1300,iphone 11 Pro Max/ Xs Max 6.5 inch 高解析高透光霧面 手遊專用 2.5D滿版 9H鋼化玻璃保護貼,H5087001_S_hoda4689,smartphone,0.0,0.0
1301,AirPods 2 配備無線充電盒（香港行貨）,H5912001_S_AP0027,smartphone,0.0,0.0
1302,Galaxy A40s (A3051) Dual-SIM 6+64GB-金（平行進口）,H5912001_S_SAM0069-gd,smartphone,0.0,0.0
1303,Galaxy A40s (A3050),H0762001_S_Galaxy-A40s-A3050-800270188,smartphone,0.0,0.0
1304,Galaxy A40s Dual-SIM 6+64GB-黑（香港行貨）,H5912001_S_SAM0048-bk,smartphone,0.0,0.0
1305,4G-LTE 智能手機 Zenfone 4 - ZE554KL (綠色),H7019001_S_ZE554KL_Green,smartphone,0.0,0.0
1306,AirPods (2019) 配備無線充電盒  (平行進口),H5039001_S_A2AIPPODS2W,smartphone,0.0,0.0
1307,Y17 4+128GB-紫（香港行貨）,H5912001_S_VI0016-pe,smartphone,0.0,0.0
1308,3G 智能手機 - A396 (白色),H0972006_S_322,smartphone,0.0,0.0
1309,China Mobile中國移動A4S(灰色)平行進口,H6652001_S_China_Mobile_A4S_BK,smartphone,0.0,0.0
1310,Zenfone Max Pro M2 4+128GB-黑（香港行貨）,H5912001_S_AS0006-gn,smartphone,0.0,0.0
1311,MOTO G5S PLUS（金色）(香港行貨),H5912001_S_MO0005_gd,smartphone,0.0,0.0
1312,Galaxy A60 (A6060),H0762001_S_Galaxy-A60-A6050-BK-800270189,smartphone,0.0,0.0
1313,8110 4G LTE 復刻版雙卡雙待手機【香港行貨】,H5170001_S_C000298-BK,smartphone,0.0,0.0
1314,4G-LTE 智能手機 - A1000 (黑色),H7019001_S_A1000_Black,smartphone,0.0,0.0
1315,Y9 Prime 2019 4GB+128GB 黑色 香港行貨,H6588001_S_Huawei_Y9_Prime_2019_Black,smartphone,0.0,0.0
1316,China Mobile中國移動A4S(金色)平行進口,H6652001_S_China_Mobile_A4S_GD,smartphone,0.0,0.0
1317,P30 8GB+128GB 極光色 香港行貨,H6588001_S_Huawei_P30_Aurora,smartphone,0.0,0.0
1318,Galaxy A60 SM-A6060 6+128GB Dual SIM-黑（香港行貨）,H5912001_S_SAM0049-bk,smartphone,0.0,0.0
1319,Galaxy S10e 6+128GB-黃（平行進口）,H5912001_S_SAM0046-yw,smartphone,0.0,0.0
1320,小米8 pro 8+128gb 透明色（香港行貨）,H5912001_S_Xa0036,smartphone,0.0,0.0
1321,暢享 MAX (4GB+128GB) 智能手機【平行進口】,H5170001_S_C000540-BK,smartphone,0.0,0.0
1322,小米 9  6+128GB-紫（香港行貨）,H5912001_S_Xa0069-pe,smartphone,0.0,0.0
1323,Google Pixel 3A 64gb white 平行進口,H5982001_S_pixel3a64gbwhite,smartphone,0.0,0.0
1324,China Mobile中國移動A4S(銀色)平行進口,H6652001_S_China_Mobile_A4S_SL,smartphone,0.0,0.0
1325,香港行貨(幻魅橙色)GALAXY A60 A6060 6GB RAM 128GB ROM,H7007001_S_SAMA6060H01OG01,smartphone,0.0,0.0
1326,Xperia 1 J9110 Black,H0775001_S_C01947,smartphone,0.0,0.0
1327,香港行貨(幻影黑色)GALAXY A20 A205 6GB RAM 128GB ROM,H7007001_S_SAMA6060H01BK01,smartphone,0.0,0.0
1328,P30 8GB+128GB 天空之境色 香港行貨,H6588001_S_Huawei_P30_BreathingCrystal,smartphone,0.0,0.0
1329,香港行貨(黑色)GALAXY A20 A205 3GB RAM 32GB ROM,H7007001_S_SAMA205H01BK01,smartphone,0.0,0.0
1330,Max 3 (4GB/64GB)（黑色）（香港行貨）,H5912001_S_Xa0024_bk,smartphone,0.0,0.0
1331,NEX 8+128GB 全面屏-黑（香港行貨）,H5912001_S_VI0010,smartphone,0.0,0.0
1332,香港行貨(棱鏡黑)GALAXY S10e G9700 6GB RAM 128GB ROM,H7007001_S_SAMG9700H01BK01,smartphone,0.0,0.0
1333,紅米Note 7 黑色 4G 64G Rom (香港行貨，小米1年保養),H0610012_S_241-75-A00087-1,smartphone,0.0,0.0
1334,ONE PLUS 6 6GB+64GB（亮黑）（香港行貨）,H5912001_S_OP0002_bbk,smartphone,0.0,0.0
1335,Y81 3+32GB 全面屏-金（香港行貨）,H5912001_S_VI0005,smartphone,0.0,0.0
1336,ONE PLUS 6T 8GB+128GB 啞黑（香港行貨）,H5912001_S_OP0007,smartphone,0.0,0.0
1337,Y81 3+32GB 全面屏-黑（香港行貨）,H5912001_S_VI0004,smartphone,0.0,0.0
1338,X21 6+128GB-黑（香港行貨）,H5912001_S_VI0008,smartphone,0.0,0.0
1339,One plus 6T 8GB+128GB 亮黑（香港行貨）,H5912001_S_OP0008,smartphone,0.0,0.0
1340,LENOVO K5 PLAY 智能手機,S1076001_S_PADB0078HK,smartphone,0.0,0.0
1341,Jaybird X4 Bluetooth headset 藍牙耳機 (風暴灰/冰川藍),H0577001_S_E1400023,smartphone,0.0,0.0
1342,Galaxy A8+ 雙前置鏡頭八核心智能手機(灰)(平行進口) - Samsung,H0775001_S_SSA8GRY,smartphone,0.0,0.0
1343,香港行貨(魅影黑)GALAXY A80 A8050 8GB RAM 128GB ROM,H7007001_S_SAMA8050H01BK01,smartphone,0.0,0.0
1344,Moto G5s Plus XT1805 智能手機 (灰) - Motorola,H0775002_S_G5P01GRY,smartphone,0.0,0.0
1345,ONE PLUS 7 Pro 12+256GB-黑（平行進口）,H5912001_S_OP0011,smartphone,0.0,0.0
1346,旅遊隨行卡 - 5W 無線充電,H0972006_S_780-1023,smartphone,0.0,0.0
1347,"iPhone 7 128GB 黑色, 二手9成新 (100%正常運作)(平行進口)(供應商90日保養)",H0972006_S_iphone7bk,smartphone,0.0,0.0
1348,"iPhone 7 128GB 玫瑰金色 , 二手9成新 (100%正常運作)(平行進口)(供應商90日保養)",H0972006_S_iphone7pk,smartphone,0.0,0.0
1349,iphone 11 Pro Max 防撞耐震減重設計 背蓋式保護殼 (DPT19C03TOY) 反斗奇兵 4,H5087001_S_DPT19C04TOY,smartphone,0.0,0.0
