,,product_index,product_type,product_brand,product_name,product_price,average_rate,no_of_rates,seller,website
,901,H0775001_S_C01956,smartphone,SONY,索尼 Sony Xperia 10 I4193 黑色,2399.0,0.0,0,DCONE,https://www.hktvmall.com/hktv/zh/main/DCONE/s/H0775001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/索尼-Sony-Xperia-10-I4193-黑色/p/H0775001_S_C01956
,902,H0775019_S_Lenovo_S5,smartphone,聯想,智能手機 S5 黑色,1299.0,0.0,0,Motorola-&-Lenovo專門店,https://www.hktvmall.com/hktv/zh/main/Motorola-&-Lenovo專門店/s/H0775019/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/智能手機-S5-黑色/p/H0775019_S_Lenovo_S5
,903,H5912001_S_LN0006,smartphone,聯想,Z5 Pro GT 8+256GB-黑（平行進口）,4199.0,0.0,0,UNIVERSAL,https://www.hktvmall.com/hktv/zh/main/UNIVERSAL/s/H5912001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/Z5-Pro-GT-8256GB黑平行進口/p/H5912001_S_LN0006
,904,S1103001_S_iphone8_64_SIL,smartphone,APPLE 蘋果,"香港行貨 2018 iPhone 8 4.7""銀色 64GB",6188.0,0.0,0,Smart-Living,https://www.hktvmall.com/hktv/zh/main/Smart-Living/s/S1103001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/香港行貨-2018-iPhone-8-47銀色-64GB/p/S1103001_S_iphone8_64_SIL
,905,H7007001_S_SAMA70506H01BK01,smartphone,三星,香港行貨(黑色)GALAXY A70 A7050 6GB RAM 128GB ROM,2728.0,0.0,0,煒信電信電子科技公司,https://www.hktvmall.com/hktv/zh/main/煒信電信電子科技公司/s/H7007001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/香港行貨黑色GALAXY-A70-A7050-6GB-RAM-128GB-ROM/p/H7007001_S_SAMA70506H01BK01
,906,H5912001_S_SAM0010_bk,smartphone,三星,GALAXY S9+ DUAL 64GB G965FD 黑 (平行進口),4999.0,0.0,0,UNIVERSAL,https://www.hktvmall.com/hktv/zh/main/UNIVERSAL/s/H5912001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/GALAXY-S9-DUAL-64GB-G965FD-黑-平行進口/p/H5912001_S_SAM0010_bk
,907,H6588001_S_Sony_Xperia_1_Grey,smartphone,SONY,Xperia 1 6GB+128GB 霧灰色 香港行貨,5699.0,0.0,0,輝煌數碼有限公司,https://www.hktvmall.com/hktv/zh/main/輝煌數碼有限公司/s/H6588001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/Xperia-1-6GB128GB-霧灰色-香港行貨/p/H6588001_S_Sony_Xperia_1_Grey
,908,H6588001_S_Sony_Xperia_1_White,smartphone,SONY,Xperia 1 6GB+128GB 雪白色 香港行貨,5699.0,0.0,0,輝煌數碼有限公司,https://www.hktvmall.com/hktv/zh/main/輝煌數碼有限公司/s/H6588001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/Xperia-1-6GB128GB-雪白色-香港行貨/p/H6588001_S_Sony_Xperia_1_White
,909,S2229001_S_MZC9BK,smartphone,Meizu,"C9 2ram / 16rom  , 5.5"" 智能手機 (黑色)",688.0,0.0,0,溍鎰實業有限公司,https://www.hktvmall.com/hktv/zh/main/溍鎰實業有限公司/s/S2229001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/C9-2ram-16rom-55-智能手機-黑色/p/S2229001_S_MZC9BK
,910,S2229001_S_MZC9BL,smartphone,Meizu,"C9 2ram / 16rom  , 5.5"" 智能手機 (藍色)",688.0,0.0,0,溍鎰實業有限公司,https://www.hktvmall.com/hktv/zh/main/溍鎰實業有限公司/s/S2229001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/C9-2ram-16rom-55-智能手機-藍色/p/S2229001_S_MZC9BL
,911,H6482001_S_150,smartphone,APPLE,iPhone 6S Plus 上門更換電池服務(包電池),250.0,5.0,1,加速度-(香港),https://www.hktvmall.com/hktv/zh/main/加速度-(香港)/s/H6482001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/iPhone-6S-Plus-上門更換電池服務包電池/p/H6482001_S_150
,912,H6482001_S_62,smartphone,APPLE,iPhone SE 上門更換電池服務(包電池),250.0,0.0,0,加速度-(香港),https://www.hktvmall.com/hktv/zh/main/加速度-(香港)/s/H6482001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/iPhone-SE-上門更換電池服務包電池/p/H6482001_S_62
,913,H6482001_S_271,smartphone,APPLE,iPhone 5 上門更換電池服務(包電池),250.0,0.0,0,加速度-(香港),https://www.hktvmall.com/hktv/zh/main/加速度-(香港)/s/H6482001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/iPhone-5-上門更換電池服務包電池/p/H6482001_S_271
,914,H5912001_S_AP0019-be,smartphone,APPLE,iPhone XR 128GB-藍(香港行貨),6788.0,0.0,0,UNIVERSAL,https://www.hktvmall.com/hktv/zh/main/UNIVERSAL/s/H5912001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/iPhone-XR-128GB藍香港行貨/p/H5912001_S_AP0019-be
,915,H5892002_S_103111-5905,smartphone,Speck,"Presidio Show iPhone 8, iPhone 7, iPhone 6s & iPhone 6 Case",238.0,0.0,0,Praesto-Lifestyle,https://www.hktvmall.com/hktv/zh/main/Praesto-Lifestyle/s/H5892002/電子電器/電子電器/手機及平板電腦/手機周邊配件/手機外殼/Presidio-Show-iPhone-8-iPhone-7-iPhone-6s-iPhone-6-Case/p/H5892002_S_103111-5905
,916,H5912001_S_Ca0004,smartphone,CAT,S61 64GB 智能手機 (香港行貨),7280.0,0.0,0,UNIVERSAL,https://www.hktvmall.com/hktv/zh/main/UNIVERSAL/s/H5912001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/S61-64GB-智能手機-香港行貨/p/H5912001_S_Ca0004
,917,H5912001_S_BY0004,smartphone,BlackBerry,Keyone 64GB dual sim（香港行貨）,3980.0,0.0,0,UNIVERSAL,https://www.hktvmall.com/hktv/zh/main/UNIVERSAL/s/H5912001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/Keyone-64GB-dual-sim香港行貨/p/H5912001_S_BY0004
,918,H5912001_S_ME0003,smartphone,美圖,M8S 64GB（香港行貨）,2298.0,0.0,0,UNIVERSAL,https://www.hktvmall.com/hktv/zh/main/UNIVERSAL/s/H5912001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/M8S-64GB香港行貨/p/H5912001_S_ME0003
,919,H7019001_S_Note_7P_Purple,smartphone,Ulefone,4G-LTE 智能手機 - Note 7P (紫色),849.0,0.0,0,凱訊數碼有限公司,https://www.hktvmall.com/hktv/zh/main/凱訊數碼有限公司/s/H7019001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/4GLTE-智能手機-Note-7P-紫色/p/H7019001_S_Note_7P_Purple
,920,H5300001_S_AOEA60106_128GBMBK4,smartphone,一加,OnePlus 6T 128GB 午夜黑,3799.0,0.0,0,Citylink,https://www.hktvmall.com/hktv/zh/main/Citylink/s/H5300001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/OnePlus-6T-128GB-午夜黑/p/H5300001_S_AOEA60106_128GBMBK4
,921,H0775012_S_U12P1,smartphone,HTC,[最新型號]U12+ (6+128) 極鏡黑 智能電話(新一代水漾玻璃機身),4998.0,0.0,0,HTC,https://www.hktvmall.com/hktv/zh/main/HTC/s/H0775012/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/最新型號U12-6128-極鏡黑-智能電話新一代水漾玻璃機身/p/H0775012_S_U12P1
,922,H6588001_S_Vivo_Y95_Black,smartphone,vivo,Y95 4GB+64GB 星夜黑 香港行貨,1749.0,5.0,1,輝煌數碼有限公司,https://www.hktvmall.com/hktv/zh/main/輝煌數碼有限公司/s/H6588001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/Y95-4GB64GB-星夜黑-香港行貨/p/H6588001_S_Vivo_Y95_Black
,923,H0972006_S_vivo_V9_Black,smartphone,vivo,6.3吋 4G-LTE 智能手機 - V9 (4+64GB) (瓷釉黑) (原裝行貨),1798.0,0.0,0,ASK-Gadgets,https://www.hktvmall.com/hktv/zh/main/ASK-Gadgets/s/H0972006/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/63吋-4GLTE-智能手機-V9-464GB-瓷釉黑-原裝行貨/p/H0972006_S_vivo_V9_Black
,924,H5912001_S_SAM0055-bk,smartphone,三星,Galaxy S10 SM-G973U 8+512GB 智能手機-黑（香港行貨）,6388.0,0.0,0,UNIVERSAL,https://www.hktvmall.com/hktv/zh/main/UNIVERSAL/s/H5912001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/Galaxy-S10-SMG973U-8512GB-智能手機黑香港行貨/p/H5912001_S_SAM0055-bk
,925,H5912001_S_SAM0056-we,smartphone,三星,Galaxy S10+ SM-G975U 8+128GB 智能手機-白 (香港行貨),6199.0,0.0,0,UNIVERSAL,https://www.hktvmall.com/hktv/zh/main/UNIVERSAL/s/H5912001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/Galaxy-S10-SMG975U-8128GB-智能手機白-香港行貨/p/H5912001_S_SAM0056-we
,926,H5912001_S_SAM0057-we,smartphone,三星,Galaxy S10+ SM-G975U 8+512GB 智能手機-白 (香港行貨),7888.0,0.0,0,UNIVERSAL,https://www.hktvmall.com/hktv/zh/main/UNIVERSAL/s/H5912001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/Galaxy-S10-SMG975U-8512GB-智能手機白-香港行貨/p/H5912001_S_SAM0057-we
,927,H5912001_S_SAM0073-gn,smartphone,三星,Galaxy S10+Plus SM-G975U 8+128GB 智能手機-緑(平行進口),5999.0,0.0,0,UNIVERSAL,https://www.hktvmall.com/hktv/zh/main/UNIVERSAL/s/H5912001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/Galaxy-S10Plus-SMG975U-8128GB-智能手機緑平行進口/p/H5912001_S_SAM0073-gn
,928,H7007001_S_SAMG9730H01GN01,smartphone,三星,香港行貨(棱鏡綠)GALAXY S10 G9730 8GB RAM 128GB ROM,5098.0,0.0,0,煒信電信電子科技公司,https://www.hktvmall.com/hktv/zh/main/煒信電信電子科技公司/s/H7007001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/香港行貨棱鏡綠GALAXY-S10-G9730-8GB-RAM-128GB-ROM/p/H7007001_S_SAMG9730H01GN01
,929,H7007001_S_SAMA70506H01CO01,smartphone,三星,香港行貨(珊瑚色)GALAXY A70 A7050 6GB RAM 128GB ROM,2728.0,0.0,0,煒信電信電子科技公司,https://www.hktvmall.com/hktv/zh/main/煒信電信電子科技公司/s/H7007001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/香港行貨珊瑚色GALAXY-A70-A7050-6GB-RAM-128GB-ROM/p/H7007001_S_SAMA70506H01CO01
,930,H7007001_S_SAMA70506H01WH01,smartphone,三星,香港行貨(白色)GALAXY A70 A7050 6GB RAM 128GB ROM,2728.0,0.0,0,煒信電信電子科技公司,https://www.hktvmall.com/hktv/zh/main/煒信電信電子科技公司/s/H7007001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/香港行貨白色GALAXY-A70-A7050-6GB-RAM-128GB-ROM/p/H7007001_S_SAMA70506H01WH01
,931,H6588001_S_Vivo_Y91C_Blue,smartphone,vivo,Y91C 2GB+32GB 海洋藍色 香港行貨,1049.0,0.0,0,輝煌數碼有限公司,https://www.hktvmall.com/hktv/zh/main/輝煌數碼有限公司/s/H6588001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/Y91C-2GB32GB-海洋藍色-香港行貨/p/H6588001_S_Vivo_Y91C_Blue
,932,H6588001_S_OnePlus_7_Pro_6_128_MirrorGray,smartphone,OnePlus,OnePlus 7 Pro 6GB+128GB 曜岩灰色 平行進口 中國版,4499.0,0.0,0,輝煌數碼有限公司,https://www.hktvmall.com/hktv/zh/main/輝煌數碼有限公司/s/H6588001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/OnePlus-7-Pro-6GB128GB-曜岩灰色-平行進口-中國版/p/H6588001_S_OnePlus_7_Pro_6_128_MirrorGray
,933,H6588001_S_Oppo_Reno_6_128_Purple,smartphone,OPPO,Reno 6GB+128GB 星雲紫色 平行進口 中國版,2799.0,0.0,0,輝煌數碼有限公司,https://www.hktvmall.com/hktv/zh/main/輝煌數碼有限公司/s/H6588001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/Reno-6GB128GB-星雲紫色-平行進口-中國版/p/H6588001_S_Oppo_Reno_6_128_Purple
,934,H5912001_S_MO0009,smartphone,Motorola,MOTO G6 Plus 64GB (香港行貨),2480.0,0.0,0,UNIVERSAL,https://www.hktvmall.com/hktv/zh/main/UNIVERSAL/s/H5912001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/MOTO-G6-Plus-64GB-香港行貨/p/H5912001_S_MO0009
,935,H6781001_S_meizu_c9_bu,smartphone,Meizu,"Meizu C9 2ram / 16rom , 5.5"" cell phone (Blue)",688.0,0.0,0,HK-GadGet-Mall,https://www.hktvmall.com/hktv/zh/main/HK-GadGet-Mall/s/H6781001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/Meizu-C9-2ram-16rom-55-cell-phone-Blue/p/H6781001_S_meizu_c9_bu
,936,H5866001_S_MQ7H2ZP,smartphone,APPLE,"iPhone 8 4.7"" 金色 256GB",7288.0,0.0,0,In-Smart-Digital,https://www.hktvmall.com/hktv/zh/main/In-Smart-Digital/s/H5866001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/iPhone-8-47-金色-256GB/p/H5866001_S_MQ7H2ZP
,937,H5866001_S_MQA82ZPAPPLECAREPLUS,smartphone,APPLE,iPhone X 太空灰 256GB 包含 AppleCare+ 全方位服務計劃保障 2Years,10876.0,0.0,0,In-Smart-Digital,https://www.hktvmall.com/hktv/zh/main/In-Smart-Digital/s/H5866001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/iPhone-X-太空灰-256GB-包含-AppleCare-全方位服務計劃保障-2Years/p/H5866001_S_MQA82ZPAPPLECAREPLUS
,938,H0610012_S_241-75-A00097-1,smartphone,小米,紅米 7 藍色 3G 64G Rom (香港行貨，小米1年保養),1399.0,0.0,0,米舖,https://www.hktvmall.com/hktv/zh/main/米舖/s/H0610012/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/紅米-7-藍色-3G-64G-Rom-香港行貨小米1年保養/p/H0610012_S_241-75-A00097-1
,939,H0610012_S_241-75-A00096-1,smartphone,小米,紅米 7 黑色 3G 64G Rom (香港行貨，小米1年保養),1399.0,0.0,0,米舖,https://www.hktvmall.com/hktv/zh/main/米舖/s/H0610012/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/紅米-7-黑色-3G-64G-Rom-香港行貨小米1年保養/p/H0610012_S_241-75-A00096-1
,940,H5912001_S_Xa0075-bk,smartphone,小米,紅米 K20 Pro 6+128GB-黑 (平行進口),3288.0,0.0,0,UNIVERSAL,https://www.hktvmall.com/hktv/zh/main/UNIVERSAL/s/H5912001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/紅米-K20-Pro-6128GB黑-平行進口/p/H5912001_S_Xa0075-bk
,941,H5912001_S_Ca0003,smartphone,CAT,S41（香港行貨）,3698.0,0.0,0,UNIVERSAL,https://www.hktvmall.com/hktv/zh/main/UNIVERSAL/s/H5912001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/S41香港行貨/p/H5912001_S_Ca0003
,942,H5892002_S_117071-6685,smartphone,Speck,iPhone XR Presidio SPORT Case,280.0,0.0,0,Praesto-Lifestyle,https://www.hktvmall.com/hktv/zh/main/Praesto-Lifestyle/s/H5892002/電子電器/電子電器/手機及平板電腦/手機周邊配件/手機外殼/iPhone-XR-Presidio-SPORT-Case/p/H5892002_S_117071-6685
,943,S1116001_S_8827,smartphone,BlueBeach,便攜 可折疊 攝影板（30 x 30厘米） 拍攝器材 聚焦板 雙面灰色/白色平衡參考卡,70.0,0.0,0,Bluebeach-Trading-Company-Ltd,https://www.hktvmall.com/hktv/zh/main/Bluebeach-Trading-Company-Ltd/s/S1116001/電子電器/電子電器/攝影器材/相機配件/相機濾鏡-配件/相機濾鏡/便攜-可折疊-攝影板30-x-30厘米-拍攝器材-聚焦板-雙面灰色白色平衡參考卡/p/S1116001_S_8827
,944,H5912001_S_SY0014-pk,smartphone,SONY,Xperia 10 I4193 6+64GB 智能手機-粉 (香港行貨),2299.0,0.0,0,UNIVERSAL,https://www.hktvmall.com/hktv/zh/main/UNIVERSAL/s/H5912001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/Xperia-10-I4193-664GB-智能手機粉-香港行貨/p/H5912001_S_SY0014-pk
,945,H5912001_S_LG0002_bk,smartphone,LG,G5 DUAL 32GB H860-黑(平行進口),1998.0,0.0,0,UNIVERSAL,https://www.hktvmall.com/hktv/zh/main/UNIVERSAL/s/H5912001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/G5-DUAL-32GB-H860黑平行進口/p/H5912001_S_LG0002_bk
,946,H7019001_S_Ulefone_X_Black,smartphone,Ulefone,4G-LTE 智能手機 - Ulefone X (黑色),999.0,0.0,0,凱訊數碼有限公司,https://www.hktvmall.com/hktv/zh/main/凱訊數碼有限公司/s/H7019001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/4GLTE-智能手機-Ulefone-X-黑色/p/H7019001_S_Ulefone_X_Black
,947,H7019001_S_Armor_6_Black,smartphone,Ulefone,4G-LTE 三防智能手機 - Armor 6 (黑色),2998.0,0.0,0,凱訊數碼有限公司,https://www.hktvmall.com/hktv/zh/main/凱訊數碼有限公司/s/H7019001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/4GLTE-三防智能手機-Armor-6-黑色/p/H7019001_S_Armor_6_Black
,948,H0775012_S_U12P3,smartphone,HTC,[最新型號] U12+ (6+128) 火焰紅 智能電話(新一代水漾玻璃機身),4998.0,0.0,0,HTC,https://www.hktvmall.com/hktv/zh/main/HTC/s/H0775012/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/最新型號-U12-6128-火焰紅-智能電話新一代水漾玻璃機身/p/H0775012_S_U12P3
,949,H6588001_S_Huawei_Y6_Prime_2018_Black,smartphone,Huawei,Y6 Prime 2018 3GB+32GB 黑色 香港行貨,1099.0,0.0,0,輝煌數碼有限公司,https://www.hktvmall.com/hktv/zh/main/輝煌數碼有限公司/s/H6588001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/Y6-Prime-2018-3GB32GB-黑色-香港行貨/p/H6588001_S_Huawei_Y6_Prime_2018_Black
,950,H6588001_S_Sony_Xperia10Plus_Silver,smartphone,SONY,Xperia 10 Plus 6GB+64GB 銀色 香港行貨,2499.0,0.0,0,輝煌數碼有限公司,https://www.hktvmall.com/hktv/zh/main/輝煌數碼有限公司/s/H6588001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/Xperia-10-Plus-6GB64GB-銀色-香港行貨/p/H6588001_S_Sony_Xperia10Plus_Silver
,951,H6588001_S_Meitu_V6_Blue,smartphone,美圖,V6 6GB+128GB 愛丁堡藍色 香港行貨,2999.0,0.0,0,輝煌數碼有限公司,https://www.hktvmall.com/hktv/zh/main/輝煌數碼有限公司/s/H6588001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/V6-6GB128GB-愛丁堡藍色-香港行貨/p/H6588001_S_Meitu_V6_Blue
,952,H0972006_S_iQOO_Pro5G,smartphone,vivo,iQOO Pro 5G版- 電競手機 S855 Plus / 8GB RAM / 256GB ROM / 4500mAh超長續航 (競速黑),4798.0,0.0,0,ASK-Gadgets,https://www.hktvmall.com/hktv/zh/main/ASK-Gadgets/s/H0972006/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/iQOO-Pro-5G版-電競手機-S855-Plus-8GB-RAM-256GB-ROM-4500mAh超長續航-競速黑/p/H0972006_S_iQOO_Pro5G
,953,H0972006_S_vivo_V11_Purple,smartphone,vivo,6.41吋 4G-LTE 智能手機 - V11 (6+128GB) (星雲色) (原裝行貨),2698.0,0.0,0,ASK-Gadgets,https://www.hktvmall.com/hktv/zh/main/ASK-Gadgets/s/H0972006/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/641吋-4GLTE-智能手機-V11-6128GB-星雲色-原裝行貨/p/H0972006_S_vivo_V11_Purple
,954,H7019001_S_ZB602KL_Silver,smartphone,Asus,4G-LTE 智能手機 ZenFone Max Pro - ZB602KL (銀色),1599.0,0.0,0,凱訊數碼有限公司,https://www.hktvmall.com/hktv/zh/main/凱訊數碼有限公司/s/H7019001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/4GLTE-智能手機-ZenFone-Max-Pro-ZB602KL-銀色/p/H7019001_S_ZB602KL_Silver
,955,H0775019_S_C02099,smartphone,聯想,K9 黑色 前後雙鏡,1199.0,0.0,0,Motorola-&-Lenovo專門店,https://www.hktvmall.com/hktv/zh/main/Motorola-&-Lenovo專門店/s/H0775019/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/K9-黑色-前後雙鏡/p/H0775019_S_C02099
,956,H5023002_S_PA6V0086HK,smartphone,聯想,Moto G5S Plus 4G+32G (灰色) (PA6V0086HK) - 全新機,1199.0,0.0,0,Protech-Computer,https://www.hktvmall.com/hktv/zh/main/Protech-Computer/s/H5023002/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/Moto-G5S-Plus-4G32G-灰色-PA6V0086HK-全新機/p/H5023002_S_PA6V0086HK
,957,H7007001_S_SAMG9750H01BK01,smartphone,三星,香港行貨(棱鏡黑)GALAXY S10+ G9750 8GB RAM 128GB ROM,5898.0,0.0,0,煒信電信電子科技公司,https://www.hktvmall.com/hktv/zh/main/煒信電信電子科技公司/s/H7007001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/香港行貨棱鏡黑GALAXY-S10-G9750-8GB-RAM-128GB-ROM/p/H7007001_S_SAMG9750H01BK01
,958,H7007001_S_SAMG9730H01WH01,smartphone,三星,香港行貨(棱鏡白)GALAXY S10 G9730 8GB RAM 128GB ROM,5098.0,0.0,0,煒信電信電子科技公司,https://www.hktvmall.com/hktv/zh/main/煒信電信電子科技公司/s/H7007001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/香港行貨棱鏡白GALAXY-S10-G9730-8GB-RAM-128GB-ROM/p/H7007001_S_SAMG9730H01WH01
,959,H6588001_S_OnePlus_7_8_256_MirrorGray,smartphone,OnePlus,OnePlus 7 Pro 8GB+256GB 曜岩灰色 平行進口 中國版,4899.0,0.0,0,輝煌數碼有限公司,https://www.hktvmall.com/hktv/zh/main/輝煌數碼有限公司/s/H6588001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/OnePlus-7-Pro-8GB256GB-曜岩灰色-平行進口-中國版/p/H6588001_S_OnePlus_7_8_256_MirrorGray
,960,H6588001_S_Oppo_K3_Black,smartphone,OPPO,K3 8GB+128GB 秘景黑色 平行進口 中國版,2299.0,0.0,0,輝煌數碼有限公司,https://www.hktvmall.com/hktv/zh/main/輝煌數碼有限公司/s/H6588001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/K3-8GB128GB-秘景黑色-平行進口-中國版/p/H6588001_S_Oppo_K3_Black
,961,H6588001_S_Oppo_K3_White,smartphone,OPPO,K3 8GB+128GB 晨曦白色 平行進口 中國版,2299.0,0.0,0,輝煌數碼有限公司,https://www.hktvmall.com/hktv/zh/main/輝煌數碼有限公司/s/H6588001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/K3-8GB128GB-晨曦白色-平行進口-中國版/p/H6588001_S_Oppo_K3_White
